language,text,time,id,originalId,details,clean_reviews
en,The Learning Trust is well on the way to having a new celebrity mayor I think!,2011-06-15,41888,4bbae37098c7ef3bd7943302,http://tour-pedia.org/api/getPlaceDetails?id=41888,"['learning', 'trust', 'well', 'way', 'new', 'celebrity', 'mayor', 'think']"
en,Mind the step,2011-01-07,41889,4bbae6c8b35776b06e69cb01,http://tour-pedia.org/api/getPlaceDetails?id=41889,"['mind', 'step']"
en,Go straight to Victoria and look around... Go to Brighton or Westfeild!,2011-03-09,41889,4bbae6c8b35776b06e69cb01,http://tour-pedia.org/api/getPlaceDetails?id=41889,"['go', 'straight', 'victoria', 'look', 'around', 'go', 'brighton', 'westfeild']"
en,"If anyone saw ANYTHING PLEASE tell the Police... I didn't know him but He's someone's son and Brother - Student (Samuel Guidera, 24) dies in hospital after London street stabbing (Penge East Station)",2011-03-09,41889,4bbae6c8b35776b06e69cb01,http://tour-pedia.org/api/getPlaceDetails?id=41889,"['anyone', 'saw', 'anything', 'please', 'tell', 'police', 'know', 'someone', 'son', 'brother', 'student', 'samuel', 'guidera', 'dies', 'hospital', 'london', 'street', 'stabbing', 'penge', 'east', 'station']"
en,Wheelchair and buggy friendly on both platforms if u need to avoid the steps on the footbridge (long walk round though),2011-08-27,41889,4bbae6c8b35776b06e69cb01,http://tour-pedia.org/api/getPlaceDetails?id=41889,"['wheelchair', 'buggy', 'friendly', 'platforms', 'need', 'avoid', 'steps', 'footbridge', 'long', 'walk', 'round', 'though']"
en,There's no ticket machine on platform 2 - cross over the bridge for both machines,2011-12-22,41889,4bbae6c8b35776b06e69cb01,http://tour-pedia.org/api/getPlaceDetails?id=41889,"['ticket', 'machine', 'platform', 'cross', 'bridge', 'machines']"
en,A lovely setting for a functional railway setting. Plenty of greenery and opens skies. A great place for parallel lines.,2012-07-22,41889,4bbae6c8b35776b06e69cb01,http://tour-pedia.org/api/getPlaceDetails?id=41889,"['lovely', 'setting', 'functional', 'railway', 'setting', 'plenty', 'greenery', 'opens', 'skies', 'great', 'place', 'parallel', 'lines']"
en,"When engineering work over runs and delays trains for hours leaving people waiting at station then sack the engineers, passenger have appointment, planes to catch, coaches to catch",2013-01-06,41889,4bbae6c8b35776b06e69cb01,http://tour-pedia.org/api/getPlaceDetails?id=41889,"['engineering', 'work', 'runs', 'delays', 'trains', 'hours', 'leaving', 'people', 'waiting', 'station', 'sack', 'engineers', 'passenger', 'appointment', 'planes', 'catch', 'coaches', 'catch']"
en,"Pack light, grab a camping ground guide and a Cali and your set for a great trip!",2013-08-15,41899,4bbb10eb53649c74069f49fb,http://tour-pedia.org/api/getPlaceDetails?id=41899,"['pack', 'light', 'grab', 'camping', 'ground', 'guide', 'cali', 'set', 'great', 'trip']"
en,"Excellent hospital with great staff, good food and excellent care",2011-10-26,41900,4bbb14251261d13a523beb98,http://tour-pedia.org/api/getPlaceDetails?id=41900,"['excellent', 'hospital', 'great', 'staff', 'good', 'food', 'excellent', 'care']"
en,Phone transport department 2 weeks before appointment to reserve disabled driver bay parking,2012-01-17,41900,4bbb14251261d13a523beb98,http://tour-pedia.org/api/getPlaceDetails?id=41900,"['phone', 'transport', 'department', 'weeks', 'appointment', 'reserve', 'disabled', 'driver', 'bay', 'parking']"
en,Not many charging points!! ;(,2011-11-24,41902,4bbb17423db7b713e9e6239a,http://tour-pedia.org/api/getPlaceDetails?id=41902,"['many', 'charging', 'points']"
en,Not so good in d mornings,2013-08-15,41902,4bbb17423db7b713e9e6239a,http://tour-pedia.org/api/getPlaceDetails?id=41902,"['good', 'mornings']"
en,Getting a National Insurance number. The bureaucracy is so polite here.,2011-09-06,41914,4bbb3e451261d13a356aeb98,http://tour-pedia.org/api/getPlaceDetails?id=41914,"['getting', 'national', 'insurance', 'number', 'bureaucracy', 'polite']"
en,People here are really nice and efficient. It's a pleasure to apply for a national insurance number here =),2013-05-17,41914,4bbb3e451261d13a356aeb98,http://tour-pedia.org/api/getPlaceDetails?id=41914,"['people', 'really', 'nice', 'efficient', 'pleasure', 'apply', 'national', 'insurance', 'number']"
en,:) thanks for lovely team job centre plus tooting bec:),2013-05-31,41914,4bbb3e451261d13a356aeb98,http://tour-pedia.org/api/getPlaceDetails?id=41914,"['thanks', 'lovely', 'team', 'job', 'centre', 'plus', 'tooting', 'bec']"
en,lengthy walk for a very little train,2011-08-31,41952,4bbca933a0a0c9b6b9941a0f,http://tour-pedia.org/api/getPlaceDetails?id=41952,"['lengthy', 'walk', 'little', 'train']"
en,Be careful of the carnivorous frogs.,2011-09-26,41952,4bbca933a0a0c9b6b9941a0f,http://tour-pedia.org/api/getPlaceDetails?id=41952,"['careful', 'carnivorous', 'frogs']"
en,The frogs are less of a problem now that the puffins from platform 6 have spread out and are preying on them,2012-03-06,41952,4bbca933a0a0c9b6b9941a0f,http://tour-pedia.org/api/getPlaceDetails?id=41952,"['frogs', 'less', 'problem', 'puffins', 'platform', 'spread', 'preying']"
en,Just seen the first hedgehogs of spring roosting in the roof. They are so loud as they constantly mock the puffins.,2012-04-24,41952,4bbca933a0a0c9b6b9941a0f,http://tour-pedia.org/api/getPlaceDetails?id=41952,"['seen', 'first', 'hedgehogs', 'spring', 'roosting', 'roof', 'loud', 'constantly', 'mock', 'puffins']"
en,Saw Queen frog in vicious territory dispute with purple badgers from Baker St. Several badly hurt.,2012-08-19,41952,4bbca933a0a0c9b6b9941a0f,http://tour-pedia.org/api/getPlaceDetails?id=41952,"['saw', 'queen', 'frog', 'vicious', 'territory', 'dispute', 'purple', 'badgers', 'baker', 'st', 'several', 'badly', 'hurt']"
en,When wearing sandals it is wise to carry a defensive hedgehog to neutralise the frogs. Be warned by one who learned the hard way ...,2012-08-27,41952,4bbca933a0a0c9b6b9941a0f,http://tour-pedia.org/api/getPlaceDetails?id=41952,"['wearing', 'sandals', 'wise', 'carry', 'defensive', 'hedgehog', 'neutralise', 'frogs', 'warned', 'one', 'learned', 'hard', 'way']"
en,On a Thursday morning always bring suitable tribute. Especially in months beginning with an A.,2012-09-05,41952,4bbca933a0a0c9b6b9941a0f,http://tour-pedia.org/api/getPlaceDetails?id=41952,"['thursday', 'morning', 'always', 'bring', 'suitable', 'tribute', 'especially', 'months', 'beginning']"
en,"Sometimes, children with faces the size of satellite dishes are brought in from Denham to feast on the puffins and thin their numbers. NEVER make eye contact with these children.",2013-01-15,41952,4bbca933a0a0c9b6b9941a0f,http://tour-pedia.org/api/getPlaceDetails?id=41952,"['sometimes', 'children', 'faces', 'size', 'satellite', 'dishes', 'brought', 'denham', 'feast', 'puffins', 'thin', 'numbers', 'never', 'make', 'eye', 'contact', 'children']"
en,You are in a gloomy dreary land. To the north there is a tunnel. To the south a station concourse. Visible exits are: South.,2013-01-21,41952,4bbca933a0a0c9b6b9941a0f,http://tour-pedia.org/api/getPlaceDetails?id=41952,"['gloomy', 'dreary', 'land', 'north', 'tunnel', 'south', 'station', 'concourse', 'visible', 'exits', 'south']"
en,"Not really what it used to be. If you're looking for lunch, you could do worse, there are a couple of nice cafes and restaurants, but little else of interest.",2010-09-10,41980,4bbd9f128a4fb713b02b3d9d,http://tour-pedia.org/api/getPlaceDetails?id=41980,"['really', 'used', 'looking', 'lunch', 'could', 'worse', 'couple', 'nice', 'cafes', 'restaurants', 'little', 'else', 'interest']"
en,"Great hangout, cafe brunch is the best cafe in the world",2010-10-13,41980,4bbd9f128a4fb713b02b3d9d,http://tour-pedia.org/api/getPlaceDetails?id=41980,"['great', 'hangout', 'cafe', 'brunch', 'best', 'cafe', 'world']"
en,Try the Olive Branch. Great food and coffee and hospitality,2011-07-26,41980,4bbd9f128a4fb713b02b3d9d,http://tour-pedia.org/api/getPlaceDetails?id=41980,"['try', 'olive', 'branch', 'great', 'food', 'coffee', 'hospitality']"
en,"Avoid the on board cafe . Too expensive , instead grab a bite at Liverpool street station",2010-08-23,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['avoid', 'board', 'cafe', 'expensive', 'instead', 'grab', 'bite', 'liverpool', 'street', 'station']"
en,It aint Express and don't eat the pre-packed sarnies - nasty,2010-09-30,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['aint', 'express', 'eat', 'pre', 'packed', 'sarnies', 'nasty']"
en,The fastest way from central London to Stansted Airport.,2010-12-07,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['fastest', 'way', 'central', 'london', 'stansted', 'airport']"
en,Perfect. Enjoy the free Wi-Fi till it lasts!,2011-07-31,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['perfect', 'enjoy', 'free', 'wi', 'fi', 'till', 'lasts']"
en,Still free wifi!,2011-12-07,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['still', 'free', 'wifi']"
en,Free electricity and free internet.,2011-12-12,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['free', 'electricity', 'free', 'internet']"
en,"Purchase tickets in advance from the Ryanair website, it's a lot cheaper than anywhere else.",2012-03-30,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['purchase', 'tickets', 'advance', 'ryanair', 'website', 'lot', 'cheaper', 'anywhere', 'else']"
en,The quickest way to Stansted Airport. Sadly. Takes 45 mins.,2012-04-05,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['quickest', 'way', 'stansted', 'airport', 'sadly', 'takes', 'mins']"
en,Free wi-fi... Ohhh yeahhh,2012-08-10,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['free', 'wi', 'fi', 'ohhh', 'yeahhh']"
en,Watch out witch return ticket you by. When you buy a daily return They try to sell you the open return and this is more expensive. Remind them that you want a day-return,2013-02-01,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['watch', 'witch', 'return', 'ticket', 'buy', 'daily', 'return', 'try', 'sell', 'open', 'return', 'expensive', 'remind', 'want', 'day', 'return']"
en,Leave yourself plenty of time if you're on an early morning flight - the trains before 6am seem painfully slow...,2013-02-22,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['leave', 'plenty', 'time', 'early', 'morning', 'flight', 'trains', 'seem', 'painfully', 'slow']"
en,Only one word in Stansted Express is correct. And it does go to & from Stansted,2013-08-09,41993,4bbdd5ba8a4fb713cd663d9d,http://tour-pedia.org/api/getPlaceDetails?id=41993,"['one', 'word', 'stansted', 'express', 'correct', 'go', 'stansted']"
en,Due to be shutdown in December 2011; there is a local petition trying to address this.,2011-05-12,42003,4bbe13e3a0a0c9b687701c0f,http://tour-pedia.org/api/getPlaceDetails?id=42003,"['due', 'shutdown', 'december', 'local', 'petition', 'trying', 'address']"
en,Tube line schucks! Wont work weekdays next year!,2011-08-20,42003,4bbe13e3a0a0c9b687701c0f,http://tour-pedia.org/api/getPlaceDetails?id=42003,"['tube', 'line', 'schucks', 'wont', 'work', 'weekdays', 'next', 'year']"
en,You'll be quicker walking. Slowly. On your hands.,2011-10-22,42003,4bbe13e3a0a0c9b687701c0f,http://tour-pedia.org/api/getPlaceDetails?id=42003,"['quicker', 'walking', 'slowly', 'hands']"
en,"Rather than going on the District Line from Wimbledon, it seems to be more reliable and a lot quicker to get the overground from Clapham Junction to here",2012-08-11,42003,4bbe13e3a0a0c9b687701c0f,http://tour-pedia.org/api/getPlaceDetails?id=42003,"['rather', 'going', 'district', 'line', 'wimbledon', 'seems', 'reliable', 'lot', 'quicker', 'get', 'overground', 'clapham', 'junction']"
en,Always try to get your train on the extreme sides of the platform,2012-08-23,42003,4bbe13e3a0a0c9b687701c0f,http://tour-pedia.org/api/getPlaceDetails?id=42003,"['always', 'try', 'get', 'train', 'extreme', 'sides', 'platform']"
en,"Never ever ever bother waiting for the district line here, waste of time.",2012-09-22,42003,4bbe13e3a0a0c9b687701c0f,http://tour-pedia.org/api/getPlaceDetails?id=42003,"['never', 'ever', 'ever', 'bother', 'waiting', 'district', 'line', 'waste', 'time']"
en,District line only has a service on special exhibition days.,2012-12-10,42003,4bbe13e3a0a0c9b687701c0f,http://tour-pedia.org/api/getPlaceDetails?id=42003,"['district', 'line', 'service', 'special', 'exhibition', 'days']"
en,Train railway,2013-08-18,42003,4bbe13e3a0a0c9b687701c0f,http://tour-pedia.org/api/getPlaceDetails?id=42003,"['train', 'railway']"
en,Coffee not great but friendly staff in platform coffee shop.,2010-04-16,42021,4bbed8e282a2ef3bf5f82bd2,http://tour-pedia.org/api/getPlaceDetails?id=42021,"['coffee', 'great', 'friendly', 'staff', 'platform', 'coffee', 'shop']"
en,Platform 1 - trains via Farringdon,2012-01-31,42021,4bbed8e282a2ef3bf5f82bd2,http://tour-pedia.org/api/getPlaceDetails?id=42021,"['platform', 'trains', 'via', 'farringdon']"
en,"If the Loo is locked, knock on the station office door near the steps down, you'll probably wake the sleeping station team member who'll give you the key unless you look like the vandals he fears ;)",2013-01-14,42021,4bbed8e282a2ef3bf5f82bd2,http://tour-pedia.org/api/getPlaceDetails?id=42021,"['loo', 'locked', 'knock', 'station', 'office', 'door', 'near', 'steps', 'probably', 'wake', 'sleeping', 'station', 'team', 'member', 'give', 'key', 'unless', 'look', 'like', 'vandals', 'fears']"
en,"Great warm and friendly Espresso bar, the tea is good",2013-01-14,42021,4bbed8e282a2ef3bf5f82bd2,http://tour-pedia.org/api/getPlaceDetails?id=42021,"['great', 'warm', 'friendly', 'espresso', 'bar', 'tea', 'good']"
en,Puccino's coffee bar on Platform 1 is excellent. The staff are welcoming and the coffee is good.,2013-06-20,42021,4bbed8e282a2ef3bf5f82bd2,http://tour-pedia.org/api/getPlaceDetails?id=42021,"['puccino', 'coffee', 'bar', 'platform', 'excellent', 'staff', 'welcoming', 'coffee', 'good']"
en,The Chai Latte is excellent. I love it!!!,2013-08-09,42021,4bbed8e282a2ef3bf5f82bd2,http://tour-pedia.org/api/getPlaceDetails?id=42021,"['chai', 'latte', 'excellent', 'love']"
en,GANGSTER TRAM STOP!,2010-09-17,42037,4bbf52b3006dc9b6a35bfc3f,http://tour-pedia.org/api/getPlaceDetails?id=42037,"['gangster', 'tram', 'stop']"
en,The quickest way to get between Wimbledon and Croydon,2011-06-08,42037,4bbf52b3006dc9b6a35bfc3f,http://tour-pedia.org/api/getPlaceDetails?id=42037,"['quickest', 'way', 'get', 'wimbledon', 'croydon']"
en,Land before Air China,2010-12-31,42043,4bbf5e2082a2ef3b88a52cd2,http://tour-pedia.org/api/getPlaceDetails?id=42043,"['land', 'air', 'china']"
en,Come to this gate for one of the free charging stations.,2012-02-20,42043,4bbf5e2082a2ef3b88a52cd2,http://tour-pedia.org/api/getPlaceDetails?id=42043,"['come', 'gate', 'one', 'free', 'charging', 'stations']"
en,Use the iris scan to get through much quicker,2010-05-03,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['use', 'iris', 'scan', 'get', 'much', 'quicker']"
en,Avoid the queues with an ePassport :-),2011-07-30,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['avoid', 'queues', 'epassport']"
en,Horribly slow for non-EU passports.  Bring something to read :),2011-09-19,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['horribly', 'slow', 'non', 'eu', 'passports', 'bring', 'something', 'read']"
en,Iris scan registration only open 9-11am in departures although web says closed indefinitely,2011-10-01,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['iris', 'scan', 'registration', 'open', 'departures', 'although', 'web', 'says', 'closed', 'indefinitely']"
en,Fill up your boarding card in flight...they can't afford to keep pens here.,2011-10-02,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['fill', 'boarding', 'card', 'flight', 'afford', 'keep', 'pens']"
en,Iris recognition. Worth it's weight on gold.,2011-10-22,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['iris', 'recognition', 'worth', 'weight', 'gold']"
en,ePassport is ok when they can be arsed to open it,2011-12-15,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['epassport', 'ok', 'arsed', 'open']"
en,Standard security can be busy aim for 10/11/12 for fastest queues,2012-01-08,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['standard', 'security', 'busy', 'aim', 'fastest', 'queues']"
en,"If you use the electronic border control and wear glasses, remember to take them off. The iris scanner can't handle it :-)",2012-01-28,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['use', 'electronic', 'border', 'control', 'wear', 'glasses', 'remember', 'take', 'iris', 'scanner', 'handle']"
en,Tell the tossers at security what wankers they are!,2012-01-31,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['tell', 'tossers', 'security', 'wankers']"
en,"""people mountain people sea"" @_@",2012-02-18,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['people', 'mountain', 'people', 'sea']"
en,A world  of people,2012-04-15,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['world', 'people']"
en,"If you fly often, take few immigration cards here and complete in advance",2012-05-10,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['fly', 'often', 'take', 'immigration', 'cards', 'complete', 'advance']"
en,ePassport queue is so much quicker but as more people get them the slower it gets...still worth it tho,2012-05-11,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['epassport', 'queue', 'much', 'quicker', 'people', 'get', 'slower', 'gets', 'still', 'worth', 'tho']"
en,Waiting time in a queue can be way longer than your flight was! Plan!,2012-06-01,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['waiting', 'time', 'queue', 'way', 'longer', 'flight', 'plan']"
en,Always plan 45 minutes - 1 hour for T3 border control if you are not UK or EU.,2012-06-18,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['always', 'plan', 'minutes', 'hour', 'border', 'control', 'uk', 'eu']"
en,"If you're enrolled, take full advantage of the IRIS machines while you can beofre they're decomissioned.",2012-06-27,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['enrolled', 'take', 'full', 'advantage', 'iris', 'machines', 'beofre', 'decomissioned']"
en,As a mayor of this place I apologize for a long queue here. Maybe I should be dismissed?,2012-07-05,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['mayor', 'place', 'apologize', 'long', 'queue', 'maybe', 'dismissed']"
en,"No matter how many trays you have, always smile, people can't be angry at you for making them wait! ",2013-01-25,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['matter', 'many', 'trays', 'always', 'smile', 'people', 'angry', 'making', 'wait']"
en,Iris lanes empty when working,2013-04-12,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['iris', 'lanes', 'empty', 'working']"
en,"T3 Transfer security control one of the worst security staff in the world. Incompetent, rude and lazy. Not the case for rest of the airport.",2013-05-15,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['transfer', 'security', 'control', 'one', 'worst', 'security', 'staff', 'world', 'incompetent', 'rude', 'lazy', 'case', 'rest', 'airport']"
en,Hey — no photography!,2013-05-20,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['hey', 'photography']"
en,It was very quick & efficient. But maybe that's because we landed just before noon!,2013-05-25,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['quick', 'efficient', 'maybe', 'landed', 'noon']"
en,Bring a beard trimmer. You'll need it by the time you reach the end.,2013-06-28,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['bring', 'beard', 'trimmer', 'need', 'time', 'reach', 'end']"
en,"The world's longest passport queu, a standalone reason not to visit London",2013-07-02,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['world', 'longest', 'passport', 'queu', 'standalone', 'reason', 'visit', 'london']"
en,It would be nice if I could leave my plastic belt on.,2013-07-06,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['would', 'nice', 'could', 'leave', 'plastic', 'belt']"
en,Shocking queues for passengers and staff. Third world is better than this.,2013-07-16,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['shocking', 'queues', 'passengers', 'staff', 'third', 'world', 'better']"
en,E-passport works seemless here! Even welcomed back in Dutch! #future,2013-08-24,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['e', 'passport', 'works', 'seemless', 'even', 'welcomed', 'back', 'dutch', 'future']"
en,Fast Track lane is a sham.  _Way_ slower than general lane.,2013-09-04,42053,4bbf6e09006dc9b63295fc3f,http://tour-pedia.org/api/getPlaceDetails?id=42053,"['fast', 'track', 'lane', 'sham', 'way', 'slower', 'general', 'lane']"
en,Do check for tube planned engineering works when using this station on the weekend,2010-03-14,42074,4bbf9c20920eb71348a3172c,http://tour-pedia.org/api/getPlaceDetails?id=42074,"['check', 'tube', 'planned', 'engineering', 'works', 'using', 'station', 'weekend']"
en,Great flower shop next door,2010-04-11,42074,4bbf9c20920eb71348a3172c,http://tour-pedia.org/api/getPlaceDetails?id=42074,"['great', 'flower', 'shop', 'next', 'door']"
en,Watch out Ofek the zombies!,2011-02-15,42074,4bbf9c20920eb71348a3172c,http://tour-pedia.org/api/getPlaceDetails?id=42074,"['watch', 'ofek', 'zombies']"
en,"If you go to Westminster and change to District,Get to the coach close to the stairs",2011-08-03,42074,4bbf9c20920eb71348a3172c,http://tour-pedia.org/api/getPlaceDetails?id=42074,"['go', 'westminster', 'change', 'district', 'get', 'coach', 'close', 'stairs']"
en,Kilburn Tube Map,2013-01-19,42074,4bbf9c20920eb71348a3172c,http://tour-pedia.org/api/getPlaceDetails?id=42074,"['kilburn', 'tube', 'map']"
en,Don't sit on the floor.,2013-03-09,42074,4bbf9c20920eb71348a3172c,http://tour-pedia.org/api/getPlaceDetails?id=42074,"['sit', 'floor']"
en,"27 August: In summer, waterbuses cruise the Regent's Canal between Camden and Little Venice up to eight times a day, for a 50-minute trip on one of four converted narrow boats.",2012-05-20,42099,4bc06af1abf49521a230bf93,http://tour-pedia.org/api/getPlaceDetails?id=42099,"['august', 'summer', 'waterbuses', 'cruise', 'regent', 'canal', 'camden', 'little', 'venice', 'eight', 'times', 'day', 'minute', 'trip', 'one', 'four', 'converted', 'narrow', 'boats']"
en,"Take a book, sleeping bag and food rations. Terribly slow.",2011-10-17,42135,4bc0ccfa4cdfc9b611849321,http://tour-pedia.org/api/getPlaceDetails?id=42135,"['take', 'book', 'sleeping', 'bag', 'food', 'rations', 'terribly', 'slow']"
en,"The most efficient use of your time is to use the toilets or the cash machines here if you need Pounds, as you are going to wait for your luggage a lot anyway.",2011-10-30,42135,4bc0ccfa4cdfc9b611849321,http://tour-pedia.org/api/getPlaceDetails?id=42135,"['efficient', 'use', 'time', 'use', 'toilets', 'cash', 'machines', 'need', 'pounds', 'going', 'wait', 'luggage', 'lot', 'anyway']"
en,Keep calm.,2011-10-30,42135,4bc0ccfa4cdfc9b611849321,http://tour-pedia.org/api/getPlaceDetails?id=42135,"['keep', 'calm']"
en,No restrooms at or near the gate,2011-06-04,42172,4bc1c747abf49521ff6fc193,http://tour-pedia.org/api/getPlaceDetails?id=42172,"['restrooms', 'near', 'gate']"
en,"No power here,get charged up before you reach this wasteland.",2011-11-03,42172,4bc1c747abf49521ff6fc193,http://tour-pedia.org/api/getPlaceDetails?id=42172,"['power', 'get', 'charged', 'reach', 'wasteland']"
en,One of the least glamorous gates at Heathrow.  Clearly spend more making the shops look nice than gates removed ...,2011-11-14,42172,4bc1c747abf49521ff6fc193,http://tour-pedia.org/api/getPlaceDetails?id=42172,"['one', 'least', 'glamorous', 'gates', 'heathrow', 'clearly', 'spend', 'making', 'shops', 'look', 'nice', 'gates', 'removed']"
en,This gate is absoloutly rubbish:-/,2012-10-30,42172,4bc1c747abf49521ff6fc193,http://tour-pedia.org/api/getPlaceDetails?id=42172,"['gate', 'absoloutly', 'rubbish']"
en,"The toilets are before gate 19,  none inside,  once you go in gate 22 waiting area, there are drinks vendoring machine and that's it. There are power plugs along the corridor outside gate 20/21",2013-10-03,42172,4bc1c747abf49521ff6fc193,http://tour-pedia.org/api/getPlaceDetails?id=42172,"['toilets', 'gate', 'none', 'inside', 'go', 'gate', 'waiting', 'area', 'drinks', 'vendoring', 'machine', 'power', 'plugs', 'along', 'corridor', 'outside', 'gate']"
en,"Agree with all the tips , the only solace being a TV at the bottom end of the room !!",2013-10-22,42172,4bc1c747abf49521ff6fc193,http://tour-pedia.org/api/getPlaceDetails?id=42172,"['agree', 'tips', 'solace', 'tv', 'bottom', 'end', 'room']"
en,Not the finest advert for LHR...and a long walk too,2013-10-28,42172,4bc1c747abf49521ff6fc193,http://tour-pedia.org/api/getPlaceDetails?id=42172,"['finest', 'advert', 'lhr', 'long', 'walk']"
en,on the odd day there're ticket inspectors! otherwise just walk on thru ;),2010-04-18,42219,4bc2c9ee461576b04bd97d32,http://tour-pedia.org/api/getPlaceDetails?id=42219,"['odd', 'day', 'ticket', 'inspectors', 'otherwise', 'walk', 'thru']"
en,It even has trains,2010-07-20,42219,4bc2c9ee461576b04bd97d32,http://tour-pedia.org/api/getPlaceDetails?id=42219,"['even', 'trains']"
en,It's dark and somewhat scary !!7,2011-06-06,42219,4bc2c9ee461576b04bd97d32,http://tour-pedia.org/api/getPlaceDetails?id=42219,"['dark', 'somewhat', 'scary']"
en,Not as good as Drayton Manor Park.,2011-11-13,42219,4bc2c9ee461576b04bd97d32,http://tour-pedia.org/api/getPlaceDetails?id=42219,"['good', 'drayton', 'manor', 'park']"
en,The best place ever !,2011-12-26,42219,4bc2c9ee461576b04bd97d32,http://tour-pedia.org/api/getPlaceDetails?id=42219,"['best', 'place', 'ever']"
en,Needs to be cleaned !!!,2012-06-26,42219,4bc2c9ee461576b04bd97d32,http://tour-pedia.org/api/getPlaceDetails?id=42219,"['needs', 'cleaned']"
en,I got caught twice so guys you better watch ur ass lmao,2012-06-27,42219,4bc2c9ee461576b04bd97d32,http://tour-pedia.org/api/getPlaceDetails?id=42219,"['got', 'caught', 'twice', 'guys', 'better', 'watch', 'ur', 'ass', 'lmao']"
en,I got caught twice so guys you better watch your A**,2012-06-27,42219,4bc2c9ee461576b04bd97d32,http://tour-pedia.org/api/getPlaceDetails?id=42219,"['got', 'caught', 'twice', 'guys', 'better', 'watch']"
en,First train to London Liverpool street is 5.11 on platform 1,2012-10-12,42219,4bc2c9ee461576b04bd97d32,http://tour-pedia.org/api/getPlaceDetails?id=42219,"['first', 'train', 'london', 'liverpool', 'street', 'platform']"
